,user,es,is,ps
17726,0x98a692316057e74b9297d53a61b4916d253c9ea6,17,17.180000000,41.857142857142854
17727,0x98aec1e4e88564a48331e55b4366f6f4b2e48f24,5,4.650000000,28.571428571428573
17728,0x98aec3ebd39b908894e6b4de51fd9ff2ad2d7bf7,1,1.110000000,17.0
17729,0x98b2c492bd2c170db20790293f8668f44c85d98c,7,3.605000000,78.85714285714286
17730,0x98b4291b130f2413f410ce5897f0339de4bc4734,1,0.160000000,146.0
17731,0x98b48d5138b6bdef95e0e89997cdebfea7b23251,1,0.100000000,33.0
17732,0x98b610ce7562414daf21a021002a623c3860a9a3,1,0.250000000,52.0
17733,0x98b6e2b8df8667eff38f159f23167f9bc1602c12,20,25.400000000,27.09090909090909
17734,0x98b73890f070c3531111570a71f9c21d027d1363,1,0.250000000,52.0
17735,0x98ba0cda0604c40f83e0e13e66ab5aa8a2816b75,1,0.260000000,126.0
17736,0x98bc426a4e68429d49dcdf5ce5632f64ee25c19b,1,3.000000000,5.0
17737,0x98c2785efde10ac874411a1987b41d288c119437,1,0.075000000,103.0
17738,0x98cac50782c1ba8efff4de4ecdbee20d252aff2e,1,5.000000000,3.0
17739,0x98cafe8dcfdad3fc591cf431a0d4888960d6052b,1,3.500000000,9.0
17740,0x98cb6107a67da3375f16c304aeffe1fcc0b1239f,1,0.100000000,115.0
17741,0x98cc750a40d846759d4aab1af5a8331830852d4e,1,0.100000000,80.0
17742,0x98cc9fd8b9af3ed207d977400626d95e38200bf1,1,0E-9,92.0
17743,0x98ce912ea90388950bab6779dd104db6f2d540ed,5,0.475000000,95.66666666666667
17744,0x98d285e030bb281cb4c12ea4f8ced5980f76ee98,1,0E-9,92.0
17745,0x98d354a6eba0c30bf1897809ee4567fae94a1797,1,5.000000000,3.0
17746,0x98dc52684e201d2317e5a6f9419aeb89c5b8f1ba,2,0.900000000,42.0
17747,0x98df8f0e78361f9f221705b2050dc81bc341830b,1,0.200000000,62.0
17748,0x98dfc1cfa4533ecf8d01a20d6c8146392ad7dabe,1,0.090000000,90.0
17749,0x98e36c628bfc856d42e5f7d8ef527b459f4c598f,3,5.500000000,25.0
17750,0x98e3d86e5aeeeb3261bc4864f63875f31821cc3a,1,0.250000000,63.0
17751,0x98e44b0c74afba4bfcc6085cac570f1b62149ee7,2,1.100000000,76.0
17752,0x98e579c0221eb16ae66a11d10fb5e5d1e245ec0f,1,0.200000000,64.0
17753,0x98e8494deb48f06ad426555312284055623aa9cf,1,0.200000000,62.0
17754,0x98e90a3f5b18b2e34db06605a637203a61faf224,1,0.100000000,79.0
17755,0x98ebfcab380f83c3412f7036f1b1dc149c907c83,2,0.325000000,75.66666666666667
17756,0x98ec77e2e8f663bc93fddb58a4b157e64b6d3c42,1,0.450000000,47.0
17757,0x98f05c4516277ae73088b3373d5c74e6ec39cf03,2,0.175000000,110.0
17758,0x98f3ecdf3ac268b7829e94bbbfd24c4616f27f50,2,0.250000000,106.5
17759,0x98f74d908398a58a367741a566a760e8f5f4e4d1,1,0.100000000,165.0
17760,0x98f8193394791fa8a34237f8216d236405acbf4c,1,0.090000000,83.0
17761,0x98f8e81b1f4a0f8249974de83276e0404b18a9dc,8,7.800000000,33.083333333333336
17762,0x98f93c6e6437599d384d78151d2d30214f1c4458,1,0.100000000,33.0
17763,0x98feb23c5aea5051bbc8092b84d16edabcfe89a1,2,0.340000000,139.0
17764,0x98fed823e656327257e1ba41f3c1abc166c2b6d3,1,0.100000000,135.0
17765,0x98ff8c0e1effbc70b23de702f415ec1e5ed76d42,4,2.047000000,75.25
17766,0x98ffb9c27218b87707b85624948884a395ae4064,3,3.000000000,41.0
17767,0x99007e189e2e201189904d3264f904b03e8c7c56,1,0.100000000,69.0
17768,0x99010aef8dc984df76d1ba385d8e247001cdee23,2,1.750000000,39.666666666666664
17769,0x99029f2a6d0a7c308abe45dcce8c70cb68f9e4a4,2,2.500000000,70.66666666666667
17770,0x9907a655753894601f39faf12cdbe9f84fafebd6,4,0.580000000,112.5
17771,0x990af26009d8f3921e0c72ccd804b99ba23d7454,1,0.100000000,143.0
17772,0x990ffe2980d29eaa271a9710f1b8e38a1193ef57,2,0.320000000,73.0
17773,0x9915971667778cc0d4a829716341b90afba74a75,1,0.025000000,103.0
17774,0x99165cdd8fa74faed519ac6de9adf5c542520b79,2,3.000000000,23.666666666666668
17775,0x9917dbde143944aeaa5afb07edc1b8a1be0f5e2d,5,0.916900000,86.8
17776,0x99183a1eaf0fcda192e920549c5e1410ce207bfe,1,0.100000000,114.0
17777,0x9918911a928a1707947444ce3ae1cbedc01b4065,1,0.200000000,176.0
17778,0x991e3fd86d931e5cbb7a7e1a6782a45059dcb560,3,1.900000000,66.0
17779,0x991eab746c648909ce2ecf4a8e944c63fd1ee493,9,6.700000000,53.714285714285715
17780,0x991eac94a23e70462b0feb2c802b427df96a2045,1,0.080000000,126.0
17781,0x991ef5b968ff457bfcbb1512c78ac3549325aafe,1,0E-9,184.0
17782,0x991fb89df7f8aa26ab65eede2651f6a71371163c,1,0.250000000,55.0
17783,0x991fe906ee8cfd349908af90ce9a6e62660359d3,1,0E-9,184.0
17784,0x9920e3d875c5c94f5d238f6b825d6a8508ac320e,1,0E-9,184.0
17785,0x99216d07099604c76f57edfe2b34f7b292f4331b,1,0.100000000,123.0
17786,0x99234c75756b956afacb0d6e4feb51bdcdaa191e,1,0.250000000,57.0
17787,0x9924cc74bd4e4bc1a0ff20d0389e66abd4bf6f3e,3,1.005000000,100.75
17788,0x9928169569b3f4ce25a2dfac7306cb6b9f2df6c0,5,5.609000000,28.2
17789,0x9928a9b8af6459fd76910671c189b56da4bd81d0,1,0.108000000,96.0
17790,0x9928d503a3171ed26c6f7f72f0dafb100f200b55,2,0.200000000,121.5
17791,0x9929f19fbc8aa9f1cfeb0f7d62b0526023f01752,2,2.800000000,55.333333333333336
17792,0x992a26ef103530b08cb7c57218e29d4b1f9138fa,1,0.900000000,39.0
17793,0x992cddbe8c92546942e5b49398cb6efb1fbf264e,2,0.200000000,36.5
17794,0x9933a7d869ce43e60bf92dbcf16a3ffa61915c6b,1,0.062900000,160.0
17795,0x9934c1269a94a09cfacb1f123fe8660cffd0d55b,4,4.680000000,41.93333333333333
17796,0x99350e5ebb73569b6fc37a2d68a78b88691a75c6,1,0.200000000,64.0
17797,0x99355d9a56948bd8aa54d572a993577c821b60f3,1,0E-9,184.0
17798,0x9935d687f5d313ce7bf5c6a72384d50d858d9feb,1,0.500000000,52.0
17799,0x9939a2ed3644769bd31555619e7bfe6d00b5ef7a,1,0.200000000,64.0
17800,0x993cb130281476d88a931cde8bb32bfb99c1269e,1,0.120000000,138.0
17801,0x9941cd6d96af1c02ce1aea1d10fd92849aa928df,1,0.250000000,75.0
17802,0x99429dfe888856e8ebd2302688ee02e6867da18c,1,0.080000000,167.0
17803,0x9942b21c28f529a37e0f004e1dbebe4bdf8f4556,1,0.025000000,133.0
17804,0x99490010a01b2edf79ec43f18f51125f38b9889e,2,0.350000000,115.0
17805,0x994908aaf67b75f77f6dd259c0c97b21a14288c2,1,0.400000000,82.0
17806,0x994d0c5e289c9750849b916cd4961e1e7ddb451e,5,0.852000000,148.28571428571428
17807,0x994da0c3437a823f9e47de448b62397d1bdfddba,6,14.380000000,26.454545454545453
17808,0x994f16b760e5549bda0e8c9adab0809552452e76,5,17.065000000,101.0
17809,0x9953da7f2161866afaad3c844caaee35a262a001,5,5.500000000,41.8
17810,0x9956923aa07796d66d5d88d185d92f8b84a17cae,2,0.350000000,43.0
17811,0x995eda609afbfee89832274009d0fc95dcd62373,1,0.025000000,133.0
17812,0x995f151ab274edc9bda8662a48fae1d505c2e827,1,0.100000000,81.0
17813,0x9962c6fc02957d5da6ea27f4cf966d52f5b7436d,2,0.050000000,100.0
17814,0x99655ca16c742b46a4a05afaf0f7798c336fd279,1,0.200000000,33.0
17815,0x9965bf0f3b22235dca0da352a74bce30f872ae68,2,6.500000000,26.0
17816,0x996666de859b274cdc925eb890ebb39aadbf3317,6,11.400000000,33.42857142857143
17817,0x9968efe1424d802e1f79fd8af8da67b0f08c814d,2,0.700000000,34.0
17818,0x996aa9955ebd88bb29aa1927f81204da8cf2ae1c,1,0.025000000,133.0
17819,0x996d36a1f4dc7a497a685cd33356d2311fe9015f,1,0.100000000,115.0
17820,0x996e2ab0e5736d1988205c1792fa3ee6defac6aa,1,0.300000000,41.0
17821,0x996ef851c48f6b21449f762b568f00752f4ccc96,1,0.750000000,27.0
17822,0x9970be1a5164cecb47088526d65fcad769634b15,7,9.972000000,47.64705882352941
17823,0x9971f24f388492bdbaab6245b01cb44155ecfe7a,1,0.100000000,33.0
17824,0x99745b84e2ac22ad473106c530e70c3fc8ce9d8a,4,4.400000000,28.5
17825,0x99785c6aec9a8989f8a004339a64c5b2d4579760,1,0.100000000,33.0
17826,0x99799dbb5a66b2ed2499524a741ab7911236db1c,17,16.350000000,50.22222222222222
17827,0x997aa4dee9392cefec9656ac2eb9ce30174199a2,1,0.150000000,71.0
17828,0x997aff12f28b97fd2bdd99fc186190eaaeebd4b1,3,1.250000000,48.666666666666664
17829,0x997bb236ef3fbfaf094aa287e300defe14ac84ec,1,1.250000000,16.0
17830,0x997cec591fcf61e9d52070a6bf8567fd718f13ec,3,1.325000000,64.0
17831,0x997d9a054c6080acfa171ac1505f9cb123f6bce4,1,0.100000000,121.0
17832,0x997e313dcc849980b8705166c15c4c678a43a8bb,1,2.000000000,10.0
17833,0x998341c99075f642d1f450e3a8a11d2a0d20ba51,1,0.025000000,133.0
17834,0x99848c9dcb8a2deba408ab84be33ece00dcb8293,4,1.250000000,50.25
17835,0x99879f00f2db891eacf2a9b8a2e9f985e4ec5c9c,1,0.100000000,105.0
17836,0x998c9f7644229890c7a1a81f9ba7a50fe984a2fc,3,1.050000000,48.666666666666664
17837,0x998da3f969578f170c77c4ce647dd35342127481,1,0.100000000,116.0
17838,0x998ffe47bf0b2b8b8d4bcbafa8fa8aed3951a1f3,1,0.200000000,76.0
17839,0x9991145010d0fb96497e86b9579fc8c998b426d2,1,0.359000000,43.0
17840,0x99922e3e9cbf96f03e2fce55b1932db55713fdff,1,0E-9,184.0
17841,0x999530c509079129822870030f5934c2bbe3573f,3,0E-9,135.0
17842,0x9997000b2da097965c925cbf8a26a31e0424ab10,1,0.050000000,108.0
17843,0x9999253cb766ac272a26a585605eea281ba15bcb,5,3.550000000,38.8
17844,0x999aa2ee4d686ba2bfadd57ad701beed5a94fb1f,1,0.250000000,53.0
17845,0x999acfdaa39a9c2b704ac66531b1708196b5f036,1,0.080000000,98.0
17846,0x999be401a10e10dc2e434622cf6967bca7813aee,1,0.150000000,129.0
17847,0x999de38f6e1d728edbda299b2a2f128f559f3331,12,1.710000000,138.28571428571428
17848,0x999fa2bfa2dd30be6b17ceb69b94a78822a9c107,1,0.150000000,71.0
17849,0x99a0929e951c57dcd4caf2a10ec432097b00b4fc,1,0.150000000,84.0
17850,0x99a27ce4d22659a3ea3e1601adf55a25127e9693,1,2.250000000,12.0
17851,0x99a3b922ad6ada6695ff72d3ff24da7541255ef5,1,0.250000000,52.0
17852,0x99a65e16155b1ff8c84144b9ad2f76bf8ab05394,4,2.400000000,42.75
17853,0x99a8f1682ca7d1ca2674be8218c2054095270684,1,0.500000000,53.0
17854,0x99a95b268a5accd7aaeeb78c9ff7e16b88bbdc43,2,0.180000000,163.0
17855,0x99ada4e03ca61ddc31dbe8dd0f36f1ada70ebf62,1,0.080000000,98.0
17856,0x99b02b6a9ed76f0821e0de3083536a5e4a6f17f0,2,1.750000000,24.0
17857,0x99b11c7d0d3a5083a8e5410a2e709a3067426064,6,11.800000000,27.857142857142858
17858,0x99b2525f3712a7357895fdd205719a154df4563a,2,1.000000000,51.5
17859,0x99b57c09f37a3657e2215afd59f7b4de98bce3ff,1,1.250000000,14.0
17860,0x99b5d77ef417ece8775abe8cfed22cf845f37a21,1,1.750000000,12.0
17861,0x99b7bbe8c39dac8eb68dc066b72a6e5a5dd84d30,1,0.100000000,40.0
17862,0x99ba28a9ec2dd97b30bb5728d4bdeaf825de31f3,1,0.100000000,163.0
17863,0x99bef0b9da9a72e1d47efc27a6b1c3693dcb7cde,1,0.600000000,46.0
17864,0x99c33f6dc65a2408a6fc1fa59d32ceeaef82a04e,1,0.100000000,121.0
17865,0x99c7b3c9f0b79292389ed119a7fc25850628507e,1,0.100000000,116.0
17866,0x99c95c80ed19e0f9af8354673dbedad2fda6afcd,1,0E-9,92.0
17867,0x99cbbc246109b1c9bb680979a9a74b20a3f496f1,1,0.693000000,58.0
17868,0x99ce978d1cfea58fd48b6db6133bd6229ebd5a03,5,6.550000000,59.0
17869,0x99cf4e2a0563ad6243776df5156890e09a9adb4f,1,1.000000000,41.0
17870,0x99cfeb3e1ba778a71ca07c6450bddcbc5706106b,5,12.109000000,26.5
17871,0x99d1261689b7e0927f78c0d80629aa6cca132d16,1,0.250000000,63.0
17872,0x99d13708736f844af363ab1cbb14f47c40d78859,1,0.100000000,135.0
17873,0x99d46eb671bfb7f367ebf9d5fc76b99587277de5,1,1.400000000,40.0
17874,0x99d67fa0dfbda75ff5231d609ab7116e2326264a,1,0.100000000,33.0
17875,0x99d86734dded411f6b68ccb99b76c0492ce74729,1,0.080000000,98.0
17876,0x99d8ef04afc0a427d3a1a09f248d3f5956c857bc,1,0.025000000,133.0
17877,0x99da35c6152378d25e1657784e193483e14f10e2,1,0.300000000,33.0
17878,0x99dc0f73cfd9c212d6f9742872bc4e983fa398bd,1,0.100000000,33.0
17879,0x99dccfb625e61fa3980bdda32b55284ad2aa9af5,1,0.150000000,71.0
17880,0x99df1452073e2a7ea2c1766f82525fb1438b941a,2,0E-9,184.0
17881,0x99dfa37c125e75fc7b2069c1f31f9ce60a43c3d3,1,0.110000000,95.0
17882,0x99e30ec9292bd1ae08b5482a15ddca17f604628f,2,3.050000000,32.0
17883,0x99eabfc59745a1660528edef09d659c2328c3cee,1,0.350000000,119.0
17884,0x99ec5fc2b35320ffb64b0ef55b231866b3acd727,1,0E-9,184.0
17885,0x99ed527be6df7a8196cecfe568ca03bc08863ea5,2,0.950000000,49.0
17886,0x99ed7190511ac2b714ffbb9e4e1817f6851ef9f5,2,0.240000000,103.5
17887,0x99f229481bbb6245ba2763f224f733a7cd784f0c,1,2.000000000,30.0
17888,0x99f4f03f53dc5cb4a1bb01ebbe29a5a4104c1ead,6,4.100000000,33.0
17889,0x99f75b85fe9d79dc1aca89de595d31bc61559209,1,0E-9,184.0
17890,0x99f7ee5fdce389ea6de36334d1d3471a28b7e77d,2,2.000000000,25.0
17891,0x99f900f51808972921c0749efa3cb343847572a6,3,1.250000000,60.333333333333336
17892,0x99faf21773485ff105bd73a08806ec71b4651969,1,0.200000000,88.0
17893,0x99fddaa3b59c28900fc72c6d1dba47eb05d4bbc4,1,0.100000000,33.0
17894,0x99fe1a841d59379acd34da92ad01cf4244e73475,1,0.250000000,59.0
17895,0x9a006631faed211ea4f7e89fc1e2052b9e0a619a,1,1.750000000,25.0
17896,0x9a01f74bd2c9f2d25dc06d6a29ee1350478d2fd2,2,8.000000000,4.0
17897,0x9a056d63ec7dd1ad03bb5ad93f6728b5a46de8d4,1,0.150000000,47.0
17898,0x9a05e06f45ad39741c0e905f8f69ba91d0dfc3ed,2,1.237200000,86.25
17899,0x9a082a77f3fdf3362c497231362b1b445df928cb,1,0.250000000,57.0
17900,0x9a08ac4ed619328e3cb9c428f7b4301413d39b4e,1,0.100000000,69.0
17901,0x9a0c4f0135e679f820f0f83ac3aed664e063c530,2,0.350000000,104.5
17902,0x9a0c5730ddbe34cf636f18fe352f1046243a3481,5,2.774800000,70.33333333333333
17903,0x9a1172976c47a86f0381134ff91d200111431f49,1,0.050000000,141.0
17904,0x9a14ed30746097cc342357006e75c764e89a6b67,1,0.425000000,103.0
17905,0x9a1505e1bb4b8ae719241e39df7eb23c6e24a262,1,0.050000000,108.0
17906,0x9a15235379cf1111ea102850d442b743bf586fc5,1,0.090000000,83.0
17907,0x9a15e7cbab4317131592dcd3c4ad46e7596c0afc,1,0.250000000,55.0
17908,0x9a18eb6c931c8eccf152e4e169c346e62954554e,1,0.100000000,86.0
17909,0x9a19ff773eb4971c25f84882e609b2e3c44c4e8d,2,4.500000000,10.0
17910,0x9a1e3736851633e52c719c7b51c9820641af578a,1,0.250000000,57.0
17911,0x9a2170067ffa3416f3a7a9ca6b07224c23c756ce,2,2.850000000,113.0
17912,0x9a23c98800226d929a3f919deba4a16d781c4b91,1,0.240000000,138.0
17913,0x9a23d93d626598edf449f36385ac3feb52dc94b5,4,4.144400000,37.0
17914,0x9a2aca8bed65257f8d8f6d1ca8309f8121af26c0,1,0.062900000,160.0
17915,0x9a2d3ee21613f6acb6015c8bef70ec4ecb337956,1,0.500000000,72.0
17916,0x9a2e8ff823f9baef009029d684b575b4592cc26d,1,0.250000000,52.0
17917,0x9a3664b234cfc83d931f9f401583f630957abee8,1,0.250000000,59.0
17918,0x9a36bde0498792bf694db89afe04658c95541173,1,0.090000000,83.0
17919,0x9a3acb42d506767f7d83c3b6f2ead417adc1cdaf,1,0.600000000,47.0
17920,0x9a44c4ef3c1589e3646a293ffb4e81d8a4fbdcd0,42,47.342000000,52.08
17921,0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,20,37.050000000,29.708333333333332
17922,0x9a45d6c9f61881119f37890db00106ad2f4cea9b,1,0.250000000,60.0
17923,0x9a48431755cde3f733d213a5298a898e5726ed49,2,7.700000000,19.0
17924,0x9a498d30864cdfed847f4798b124378cc4bc275f,1,0.120000000,170.0
17925,0x9a49d3acc2b18342531b78b342d21992423fc02b,1,0.100000000,33.0
17926,0x9a4adb8c0aebcf7d60c16ee8cf19b53d29e1890a,1,0.250000000,49.0
17927,0x9a4c9ee24e6959882b5578c5d8041cf2b2066fe3,1,0E-9,37.0
17928,0x9a4dfd61da46c19b14d52f42bb069fe8695acfa7,1,0.900000000,23.0
17929,0x9a4f5f633e52f6dc3b147c9f0e99e0e6cfbfb1c3,1,0.150000000,87.0
17930,0x9a5050dd2f41bd2147eef7ef691413eb2a548375,1,0.050000000,141.0
17931,0x9a52ab8609577857e9bd9307c863098e61e7f6f2,1,0.150000000,47.0
17932,0x9a551a9a8f11f7c722720ce5bfd94da31b0aa075,11,10.560000000,34.63636363636363
17933,0x9a55ccf605ff9d08c255d766b2dfbead74840053,1,0.300000000,87.0
17934,0x9a55d71d34eabe6fcd5f6685300d81446f8690b5,1,1.000000000,22.0
17935,0x9a568767772a15470a33cd4681ae732c144ea005,4,10.480000000,28.5
17936,0x9a568bfeb8cb19e4bafcb57ee69498d57d9591ca,9,7.730000000,59.0
17937,0x9a58d71af56c59054b756eb16871826e6b6c1d5e,1,0.500000000,51.0
17938,0x9a615ee6d237fc3a9dec97ec3998ffd5764d44aa,1,2.000000000,21.0
17939,0x9a62c89fe2607f8a63943deffbfc5404d769dd82,6,13.750000000,18.166666666666668
17940,0x9a65b2ad34d13481e01567de3b9d462177d5d458,3,2.950000000,35.333333333333336
17941,0x9a65eda07fd5ed3fa4faea49305ed232d8e1bfaa,8,2.550000000,79.0
17942,0x9a6a475b72395c764f153b05bd2c96e8b69dc51b,2,0E-9,184.0
17943,0x9a6b06c5e73ffd80784074b2288c9ca03b170cde,1,0.250000000,54.0
17944,0x9a6b84f1982e087585175d4e807789ea829cddec,2,1.000000000,56.5
17945,0x9a6daa50c6a150010aa36e7c1fdcf3ff4b668c38,1,2.500000000,7.0
17946,0x9a6eef5294a405e5a1ce5ed6dd8a2a036cc7e84d,1,0.100000000,80.0
17947,0x9a7230b322fcb67ebaa674ddd474196336e8ab5d,1,5.000000000,3.0
17948,0x9a752fe19d1d8bbbd7268be373559c2d8dfb11d1,1,0.100000000,86.0
17949,0x9a76abdbe583df15be51975963ad22758d5b2b6e,1,2.400000000,9.0
17950,0x9a76b619906f61a443de16656738cc8e5b448070,4,2.500000000,36.5
17951,0x9a7c61f909f19b1b212ea45f3fddd173c13f2b64,1,0.250000000,59.0
17952,0x9a7ee28b4d734378f34c617c488cd8c5805c3b84,2,0.500000000,58.0
17953,0x9a7ff3d28113acdb9169e9cb45e123e603a5a785,2,0.750000000,33.833333333333336
17954,0x9a837bbfcbe792ffface6c9043c6751a0ec12978,2,0.520000000,81.75
17955,0x9a85c72f95b2b492bafa86547ba58c2daa4f1925,1,0.150000000,47.0
17956,0x9a87a59040f86b5879cd21cf0b0c42a0c3e2a2ad,1,5.000000000,3.0
17957,0x9a8974e1e9eab4c2527461343f45893b7575d415,1,0.250000000,54.0
17958,0x9a8a631aef07d9d52936f9ae1b38c6245013d3d5,1,14.200000000,4.0
17959,0x9a8ab692a6d73242c74a727ac7587aeda778b131,1,0.200000000,64.0
17960,0x9a8e156e339c104b923e0597ed1a59ccb45d3cac,9,11.025000000,48.26315789473684
17961,0x9a9149f5464c9ac87ccf1bc5bc767d2d51d0043c,6,7.810000000,26.833333333333332
17962,0x9a9798efb8a5841e32e5297ee060ba63319ce8f6,6,1.232900000,136.83333333333334
17963,0x9a97dbc9baa91707b5bde45c810536c17b8ceb15,1,1.000000000,36.0
17964,0x9a98cdb2099e2bdc0245130c8f64fff746046d7e,9,13.280000000,31.22222222222222
17965,0x9a9ac2069cf1d0dd846ac739c7696fa30aa42a3d,1,0.025000000,133.0
17966,0x9a9b304d9ede683f7a06e5c728a7638c299dae59,1,0E-9,92.0
17967,0x9a9bec40ce19618b3590c154edd037d1829b5898,1,3.000000000,12.0
17968,0x9a9bf72106041301a7dd4ac5a6718b8c0a561f1a,1,1.000000000,22.0
17969,0x9a9c09178f2647883a8eecf885a396a8cb48866c,6,2.200000000,52.5
17970,0x9a9f7885a9a0b9efd48d1eafa17e2e633f89e609,1,0.750000000,27.0
17971,0x9aa078213eb585138f4143075031f9614153d976,1,0.080000000,126.0
17972,0x9aa0cc788bc3b25b9efbb384d2bfac56be03edcd,1,0.200000000,64.0
17973,0x9aa5b30cc7590fb48602c847d8519a91193b29d8,1,5.000000000,3.0
17974,0x9aa70c212c01a01900b04319aed3b0d85bd0e06a,1,0.300000000,93.0
17975,0x9aa80ded2e86e1020a19b89b2b1049f54b3a27d0,1,0E-9,184.0
17976,0x9aab863d37d17072b11380d3e114cb9e6864fb44,1,0.050000000,125.0
17977,0x9aadb7733d9cba05fe86f414dbdb6de2aed4e8af,1,0.750000000,26.0
17978,0x9aadc8fbe17831d623ff73cb2c159c39b9d7b871,1,0.025000000,133.0
17979,0x9aadd82015413781d4b030ab839e965b1ae0b264,1,0.200000000,88.0
17980,0x9ab55f9b81555e451292667a657dc3b7a72c880f,1,0.450000000,47.0
17981,0x9ab73b60602d4a4271954a83dfdf1fca8b534e23,1,0.100000000,33.0
17982,0x9ab8ff718231e1f1b5837ecbe0e86a4b3dc0b9c2,2,1.150000000,54.0
17983,0x9aba4ce4679f92c1947e8e1e860f1cecd9f3bbdd,1,0.250000000,52.0
17984,0x9abd2d1d522f38f5df453a71dcda67aec8c1c644,5,3.450000000,44.333333333333336
17985,0x9abd34241380645339e43a0418140eaa96cd1ed9,2,0.150000000,69.5
17986,0x9abe86c3153dbff3d96b3b68d07acf2aec8e1472,1,2.000000000,10.0
17987,0x9ac0d6bafa03f8cc9ebc9b750015eb3224cab64a,1,0.100000000,86.0
17988,0x9ac2563eff748d9313125ca373a7b3377705089d,7,1.550000000,67.57142857142857
17989,0x9ac4d057542deac088abb3f9d2eb479292bd9412,1,0.444400000,65.0
17990,0x9ac5dae4fbfb0de7afd9980b321ae0511b93e1af,1,0.025000000,103.0
17991,0x9acb8ed0c0d1f585c1e2c5cb2ba383aa1f71d5bf,12,9.360000000,38.07843137254902
17992,0x9ad03253490731f9c23fe71008e926489961abed,1,0.025000000,133.0
17993,0x9ad247cfead80a440c42555a0b412c44727f012e,1,0.100000000,40.0
17994,0x9ad2da0e3a9ad43482ef762361fb38ff38b30392,1,1.500000000,13.0
17995,0x9ad82cf8411e352cdd771febe5f60cb4293a1077,8,2.235000000,93.25
17996,0x9ad9e6bf48d2068d9fc13cde9302d4ebedaacde4,1,0.100000000,33.0
17997,0x9ad9ea19134b2cb97cd92d000a3b79dcb4599a73,1,0E-9,92.0
17998,0x9add335d7b4a5ea1ba24fe71d52e64cc7aa09269,1,1.000000000,45.0
17999,0x9add34368f4cd8310d0b871a42de4fa0dea4aa2f,12,9.210000000,32.333333333333336
18000,0x9ae6d4859109c83fab823ea4dfd42843568d1084,2,1.025000000,77.0
18001,0x9ae87514d1892e28fd9ad86ea53aba9bd3f0b16d,4,5.800000000,49.75
18002,0x9aea1dedcdcc3a2dae43fbcecefddc5a2dde9052,5,5.737000000,54.25
18003,0x9aea9a3e9c6de13532976ab1ce1c812796df1fde,1,1.000000000,21.0
18004,0x9aeb44edfaa1d9ec6a1bba2f8a3076e9e4b9126d,7,14.250000000,12.714285714285714
18005,0x9af16a230256be8b8155765446f05ac3054eea46,1,0.150000000,129.0
18006,0x9af1e8b66f59d28d0ecc09cd9eb7d11b3da1a8ab,1,0.100000000,105.0
18007,0x9af481276b075e036bc23e887a8bd275e69ef74c,1,0.250000000,140.0
18008,0x9af550cb412eb935590527a496735ffb2ae8ac65,13,21.750000000,51.89655172413793
18009,0x9af7717db595bc4c513b19cf1c14af7e00345fcd,1,0.110000000,95.0
18010,0x9af9353c57a6d982b92d35472d810989eda18dd5,1,5.000000000,3.0
18011,0x9afc366a1f2ce3b530514a0431337f4e579781c9,1,0.250000000,55.0
18012,0x9b00b100468a1f2f65a82684ff0a717b06bafa06,1,0.200000000,82.0
18013,0x9b02e9fc362aeabb927322ec70f655f311d47242,1,0.100000000,139.0
18014,0x9b035832b5252b4795a500363741145b727444ee,1,0.100000000,80.0
18015,0x9b059f4d2199e73aa86f8938167a1a6067474cf4,7,3.850000000,51.888888888888886
18016,0x9b06ebf297e2398b55c901e02c7b7e74f755f64d,1,0.500000000,65.0
18017,0x9b0726e95e72eb6f305b472828b88d2d2bdd41c7,1,0.200000000,62.0
18018,0x9b1020ee4bfbf31706979a45e931eb7e6047303d,2,1.850000000,22.5
18019,0x9b167d0f690eac2ae8ded4b5f053d0c7e8b4f327,4,5.700000000,22.8
18020,0x9b180d1401e35652a82c7bb37c7a754e48310d93,2,1.210000000,51.5
18021,0x9b1a1d93cbc4c3a5584b7e58656e6dac00b4fcee,6,7.100000000,30.705882352941178
18022,0x9b1a376665c0d6a11f7cec84cf8acabaabf243f4,6,3.950000000,37.166666666666664
18023,0x9b1ac8e6d08053c55713d9aa8fde1c53e9a929e2,4,2.450000000,60.0
18024,0x9b1acd4336ebf7656f49224d14a892566fd48e68,1,0.025000000,133.0
18025,0x9b1aec32d465fdaf78199860aef660ed6ca5a2b6,4,2.000000000,51.5
18026,0x9b1cf427ecd4feef59dcd683c6537cc3832f81c5,1,2.400000000,10.0
18027,0x9b22838b969bf19b6575a843d8a489cc4ae3aaa9,28,31.543000000,56.02439024390244
18028,0x9b22c4e9b3d28896faa04c8adfc3e2fb781ac26b,1,5.000000000,3.0
18029,0x9b22d27aa033c13005bf34d42ad5827c17ecfa56,1,0.100000000,79.0
18030,0x9b244c5bb4bfc83500a30a8c1afbb176cf14b6ef,2,0.500000000,88.0
18031,0x9b25f796dcf939b73d30ab1006d62ddde1a0b1d8,7,2.440000000,75.55555555555556
18032,0x9b2942a46e23d9347f53c878531787bb34bdf807,1,0.150000000,47.0
18033,0x9b2d58a5c6571bb8d004dfb21c3330372f13d9a8,1,0.200000000,76.0
18034,0x9b2f667e3c641976831a1b8bc69eab41163a345e,1,0.100000000,86.0
18035,0x9b307bbc68960b4e84a1a8ac4a025aef831819bd,1,0.250000000,59.0
